ATM ID,State_Name,ATM_City,Terminal_Location,date,No of Withdrawals,Total Amount Dispensed
ATM1054,Maharashtra,Pune,Residential Area,2026-04-17,141,344846
ATM1054,Maharashtra,Pune,Residential Area,2026-04-18,146,417451
ATM1054,Maharashtra,Pune,Residential Area,2026-04-19,185,452551
ATM1054,Maharashtra,Pune,Residential Area,2026-04-20,195,346524
ATM1054,Maharashtra,Pune,Residential Area,2026-04-21,190,356004
ATM1054,Maharashtra,Pune,Residential Area,2026-04-22,187,348974
ATM1054,Maharashtra,Pune,Residential Area,2026-04-23,239,361645
ATM1054,Maharashtra,Pune,Residential Area,2026-04-24,179,348490
ATM1054,Maharashtra,Pune,Residential Area,2026-04-25,219,412102
ATM1054,Maharashtra,Pune,Residential Area,2026-04-26,158,444713
ATM1054,Maharashtra,Pune,Residential Area,2026-04-27,217,352605
ATM1054,Maharashtra,Pune,Residential Area,2026-04-28,123,331438
ATM1054,Maharashtra,Pune,Residential Area,2026-04-29,170,348454
ATM1054,Maharashtra,Pune,Residential Area,2026-04-30,153,329334
ATM1054,Maharashtra,Pune,Residential Area,2026-05-01,229,354736
ATM1054,Maharashtra,Pune,Residential Area,2026-05-02,178,448051
ATM1054,Maharashtra,Pune,Residential Area,2026-05-03,193,429051
ATM1054,Maharashtra,Pune,Residential Area,2026-05-04,114,341141
ATM1054,Maharashtra,Pune,Residential Area,2026-05-05,171,376549
ATM1054,Maharashtra,Pune,Residential Area,2026-05-06,112,329480
ATM1054,Maharashtra,Pune,Residential Area,2026-05-07,133,356222
ATM1054,Maharashtra,Pune,Residential Area,2026-05-08,221,379256
ATM1054,Maharashtra,Pune,Residential Area,2026-05-09,261,450015
ATM1054,Maharashtra,Pune,Residential Area,2026-05-10,180,413440
ATM1054,Maharashtra,Pune,Residential Area,2026-05-11,189,367920
ATM1054,Maharashtra,Pune,Residential Area,2026-05-12,144,338726
ATM1054,Maharashtra,Pune,Residential Area,2026-05-13,122,358830
ATM1054,Maharashtra,Pune,Residential Area,2026-05-14,189,323775
ATM1054,Maharashtra,Pune,Residential Area,2026-05-15,164,351126
ATM1054,Maharashtra,Pune,Residential Area,2026-05-16,229,438718
ATM1054,Maharashtra,Pune,Residential Area,2026-05-17,155,439858
ATM1054,Maharashtra,Pune,Residential Area,2026-05-18,131,383406
ATM1054,Maharashtra,Pune,Residential Area,2026-05-19,121,342362
ATM1054,Maharashtra,Pune,Residential Area,2026-05-20,200,329579
ATM1054,Maharashtra,Pune,Residential Area,2026-05-21,183,365468
ATM1054,Maharashtra,Pune,Residential Area,2026-05-22,169,382937
ATM1054,Maharashtra,Pune,Residential Area,2026-05-23,276,416198
ATM1054,Maharashtra,Pune,Residential Area,2026-05-24,185,422435
ATM1054,Maharashtra,Pune,Residential Area,2026-05-25,123,365901
ATM1055,Tamil Nadu,Chennai,Bus Stand,2026-04-16,146,431897
ATM1055,Tamil Nadu,Chennai,Bus Stand,2026-04-17,148,423122
ATM1055,Tamil Nadu,Chennai,Bus Stand,2026-04-18,236,517586
ATM1055,Tamil Nadu,Chennai,Bus Stand,2026-04-19,339,516248
ATM1055,Tamil Nadu,Chennai,Bus Stand,2026-04-20,176,445903
ATM1055,Tamil Nadu,Chennai,Bus Stand,2026-04-21,244,436490
ATM1055,Tamil Nadu,Chennai,Bus Stand,2026-04-22,147,398786
ATM1055,Tamil Nadu,Chennai,Bus Stand,2026-04-23,183,414020
ATM1055,Tamil Nadu,Chennai,Bus Stand,2026-04-24,199,444894
ATM1055,Tamil Nadu,Chennai,Bus Stand,2026-04-25,192,498051
ATM1055,Tamil Nadu,Chennai,Bus Stand,2026-04-26,246,517454
ATM1055,Tamil Nadu,Chennai,Bus Stand,2026-04-27,277,436172
ATM1055,Tamil Nadu,Chennai,Bus Stand,2026-04-28,156,415495
ATM1055,Tamil Nadu,Chennai,Bus Stand,2026-04-29,162,448931
ATM1055,Tamil Nadu,Chennai,Bus Stand,2026-04-30,241,434430
ATM1055,Tamil Nadu,Chennai,Bus Stand,2026-05-01,218,424388
ATM1055,Tamil Nadu,Chennai,Bus Stand,2026-05-02,184,515070
ATM1055,Tamil Nadu,Chennai,Bus Stand,2026-05-03,211,537766
ATM1055,Tamil Nadu,Chennai,Bus Stand,2026-05-04,250,436382
ATM1055,Tamil Nadu,Chennai,Bus Stand,2026-05-05,195,442775
ATM1055,Tamil Nadu,Chennai,Bus Stand,2026-05-06,150,430074
ATM1055,Tamil Nadu,Chennai,Bus Stand,2026-05-07,203,444427
ATM1055,Tamil Nadu,Chennai,Bus Stand,2026-05-08,202,445286
ATM1055,Tamil Nadu,Chennai,Bus Stand,2026-05-09,333,536596
ATM1055,Tamil Nadu,Chennai,Bus Stand,2026-05-10,193,536157
ATM1055,Tamil Nadu,Chennai,Bus Stand,2026-05-11,195,412128
ATM1055,Tamil Nadu,Chennai,Bus Stand,2026-05-12,135,382821
ATM1055,Tamil Nadu,Chennai,Bus Stand,2026-05-13,234,437893
ATM1055,Tamil Nadu,Chennai,Bus Stand,2026-05-14,174,438104
ATM1055,Tamil Nadu,Chennai,Bus Stand,2026-05-15,167,415789
ATM1055,Tamil Nadu,Chennai,Bus Stand,2026-05-16,280,543266
ATM1055,Tamil Nadu,Chennai,Bus Stand,2026-05-17,226,522592
ATM1055,Tamil Nadu,Chennai,Bus Stand,2026-05-18,208,430981
ATM1055,Tamil Nadu,Chennai,Bus Stand,2026-05-19,169,425448
ATM1055,Tamil Nadu,Chennai,Bus Stand,2026-05-20,194,429509
ATM1055,Tamil Nadu,Chennai,Bus Stand,2026-05-21,182,418147
ATM1055,Tamil Nadu,Chennai,Bus Stand,2026-05-22,167,443876
ATM1055,Tamil Nadu,Chennai,Bus Stand,2026-05-23,259,541864
ATM1055,Tamil Nadu,Chennai,Bus Stand,2026-05-24,264,554039
ATM1055,Tamil Nadu,Chennai,Bus Stand,2026-05-25,146,426454
ATM1056,Tamil Nadu,Madurai,College Campus,2026-04-16,211,340556
ATM1056,Tamil Nadu,Madurai,College Campus,2026-04-17,189,321236
ATM1056,Tamil Nadu,Madurai,College Campus,2026-04-18,202,454409
ATM1056,Tamil Nadu,Madurai,College Campus,2026-04-19,148,440346
ATM1056,Tamil Nadu,Madurai,College Campus,2026-04-20,170,340962
ATM1056,Tamil Nadu,Madurai,College Campus,2026-04-21,179,354340
ATM1056,Tamil Nadu,Madurai,College Campus,2026-04-22,159,354640
ATM1056,Tamil Nadu,Madurai,College Campus,2026-04-23,127,344943
ATM1056,Tamil Nadu,Madurai,College Campus,2026-04-24,146,338682
ATM1056,Tamil Nadu,Madurai,College Campus,2026-04-25,161,443444
ATM1056,Tamil Nadu,Madurai,College Campus,2026-04-26,146,404855
ATM1056,Tamil Nadu,Madurai,College Campus,2026-04-27,213,351035
ATM1056,Tamil Nadu,Madurai,College Campus,2026-04-28,117,332786
ATM1056,Tamil Nadu,Madurai,College Campus,2026-04-29,166,329437
ATM1056,Tamil Nadu,Madurai,College Campus,2026-04-30,147,352628
ATM1056,Tamil Nadu,Madurai,College Campus,2026-05-01,199,364439
ATM1056,Tamil Nadu,Madurai,College Campus,2026-05-02,272,408678
ATM1056,Tamil Nadu,Madurai,College Campus,2026-05-03,155,436919
ATM1056,Tamil Nadu,Madurai,College Campus,2026-05-04,165,349048
ATM1056,Tamil Nadu,Madurai,College Campus,2026-05-05,164,344978
ATM1056,Tamil Nadu,Madurai,College Campus,2026-05-06,137,365724
ATM1056,Tamil Nadu,Madurai,College Campus,2026-05-07,145,348284
ATM1056,Tamil Nadu,Madurai,College Campus,2026-05-08,128,386461
ATM1056,Tamil Nadu,Madurai,College Campus,2026-05-09,206,439772
ATM1056,Tamil Nadu,Madurai,College Campus,2026-05-10,200,429921
ATM1056,Tamil Nadu,Madurai,College Campus,2026-05-11,214,357065
ATM1056,Tamil Nadu,Madurai,College Campus,2026-05-12,197,309556
ATM1056,Tamil Nadu,Madurai,College Campus,2026-05-13,225,343308
ATM1056,Tamil Nadu,Madurai,College Campus,2026-05-14,226,342613
ATM1056,Tamil Nadu,Madurai,College Campus,2026-05-15,132,326702
ATM1056,Tamil Nadu,Madurai,College Campus,2026-05-16,166,411742
ATM1056,Tamil Nadu,Madurai,College Campus,2026-05-17,155,432358
ATM1056,Tamil Nadu,Madurai,College Campus,2026-05-18,182,349019
ATM1056,Tamil Nadu,Madurai,College Campus,2026-05-19,203,360561
ATM1056,Tamil Nadu,Madurai,College Campus,2026-05-20,172,337923
ATM1056,Tamil Nadu,Madurai,College Campus,2026-05-21,143,336011
ATM1056,Tamil Nadu,Madurai,College Campus,2026-05-22,118,338439
ATM1056,Tamil Nadu,Madurai,College Campus,2026-05-23,155,463745
ATM1056,Tamil Nadu,Madurai,College Campus,2026-05-24,176,427343
ATM1056,Tamil Nadu,Madurai,College Campus,2026-05-25,125,339862
ATM1057,Maharashtra,Pune,Residential Area,2026-04-16,52,116793
ATM1057,Maharashtra,Pune,Residential Area,2026-04-17,50,146517
ATM1057,Maharashtra,Pune,Residential Area,2026-04-18,60,121339
ATM1057,Maharashtra,Pune,Residential Area,2026-04-19,48,137093
ATM1057,Maharashtra,Pune,Residential Area,2026-04-20,38,104820
ATM1057,Maharashtra,Pune,Residential Area,2026-04-21,73,125989
ATM1057,Maharashtra,Pune,Residential Area,2026-04-22,43,105668
ATM1057,Maharashtra,Pune,Residential Area,2026-04-23,56,140775
ATM1057,Maharashtra,Pune,Residential Area,2026-04-24,73,119953
ATM1057,Maharashtra,Pune,Residential Area,2026-04-25,60,157637
ATM1057,Maharashtra,Pune,Residential Area,2026-04-26,58,145708
ATM1057,Maharashtra,Pune,Residential Area,2026-04-27,46,112701
ATM1057,Maharashtra,Pune,Residential Area,2026-04-28,56,127104
ATM1057,Maharashtra,Pune,Residential Area,2026-04-29,41,102542
ATM1057,Maharashtra,Pune,Residential Area,2026-04-30,55,131822
ATM1057,Maharashtra,Pune,Residential Area,2026-05-01,39,119006
ATM1057,Maharashtra,Pune,Residential Area,2026-05-02,72,125667
ATM1057,Maharashtra,Pune,Residential Area,2026-05-03,51,137699
ATM1057,Maharashtra,Pune,Residential Area,2026-05-04,42,118003
ATM1057,Maharashtra,Pune,Residential Area,2026-05-05,64,139303
ATM1057,Maharashtra,Pune,Residential Area,2026-05-06,73,113251
ATM1057,Maharashtra,Pune,Residential Area,2026-05-07,62,117469
ATM1057,Maharashtra,Pune,Residential Area,2026-05-08,55,143705
ATM1057,Maharashtra,Pune,Residential Area,2026-05-09,63,161255
ATM1057,Maharashtra,Pune,Residential Area,2026-05-10,80,133103
ATM1057,Maharashtra,Pune,Residential Area,2026-05-11,53,137524
ATM1057,Maharashtra,Pune,Residential Area,2026-05-12,88,156869
ATM1057,Maharashtra,Pune,Residential Area,2026-05-13,68,121607
ATM1057,Maharashtra,Pune,Residential Area,2026-05-14,72,130384
ATM1057,Maharashtra,Pune,Residential Area,2026-05-15,39,114813
ATM1057,Maharashtra,Pune,Residential Area,2026-05-16,58,145041
ATM1057,Maharashtra,Pune,Residential Area,2026-05-17,63,149403
ATM1057,Maharashtra,Pune,Residential Area,2026-05-18,73,142645
ATM1057,Maharashtra,Pune,Residential Area,2026-05-19,40,118429
ATM1057,Maharashtra,Pune,Residential Area,2026-05-20,42,120514
ATM1057,Maharashtra,Pune,Residential Area,2026-05-21,41,124193
ATM1057,Maharashtra,Pune,Residential Area,2026-05-22,36,95442
ATM1057,Maharashtra,Pune,Residential Area,2026-05-23,56,156219
ATM1057,Maharashtra,Pune,Residential Area,2026-05-24,79,190386
ATM1057,Maharashtra,Pune,Residential Area,2026-05-25,55,145575
ATM1058,Karnataka,Mysore,Residential Area,2026-04-16,107,235965
ATM1058,Karnataka,Mysore,Residential Area,2026-04-17,90,269026
ATM1058,Karnataka,Mysore,Residential Area,2026-04-18,175,317943
ATM1058,Karnataka,Mysore,Residential Area,2026-04-19,135,318281
ATM1058,Karnataka,Mysore,Residential Area,2026-04-20,115,267482
ATM1058,Karnataka,Mysore,Residential Area,2026-04-21,120,271763
ATM1058,Karnataka,Mysore,Residential Area,2026-04-22,97,260047
ATM1058,Karnataka,Mysore,Residential Area,2026-04-23,176,271181
ATM1058,Karnataka,Mysore,Residential Area,2026-04-24,125,266206
ATM1058,Karnataka,Mysore,Residential Area,2026-04-25,139,331190
ATM1058,Karnataka,Mysore,Residential Area,2026-04-26,148,358829
ATM1058,Karnataka,Mysore,Residential Area,2026-04-27,171,262095
ATM1058,Karnataka,Mysore,Residential Area,2026-04-28,178,278762
ATM1058,Karnataka,Mysore,Residential Area,2026-04-29,137,267194
ATM1058,Karnataka,Mysore,Residential Area,2026-04-30,121,258925
ATM1058,Karnataka,Mysore,Residential Area,2026-05-01,104,278289
ATM1058,Karnataka,Mysore,Residential Area,2026-05-02,116,337640
ATM1058,Karnataka,Mysore,Residential Area,2026-05-03,226,356197
ATM1058,Karnataka,Mysore,Residential Area,2026-05-04,109,266932
ATM1058,Karnataka,Mysore,Residential Area,2026-05-05,120,255711
ATM1058,Karnataka,Mysore,Residential Area,2026-05-06,125,270217
ATM1058,Karnataka,Mysore,Residential Area,2026-05-07,131,263546
ATM1058,Karnataka,Mysore,Residential Area,2026-05-08,138,272861
ATM1058,Karnataka,Mysore,Residential Area,2026-05-09,129,352484
ATM1058,Karnataka,Mysore,Residential Area,2026-05-10,220,332857
ATM1058,Karnataka,Mysore,Residential Area,2026-05-11,141,256372
ATM1058,Karnataka,Mysore,Residential Area,2026-05-12,152,280060
ATM1058,Karnataka,Mysore,Residential Area,2026-05-13,157,263780
ATM1058,Karnataka,Mysore,Residential Area,2026-05-14,112,267258
ATM1058,Karnataka,Mysore,Residential Area,2026-05-15,152,266287
ATM1058,Karnataka,Mysore,Residential Area,2026-05-16,184,326934
ATM1058,Karnataka,Mysore,Residential Area,2026-05-17,161,339287
ATM1058,Karnataka,Mysore,Residential Area,2026-05-18,141,240203
ATM1058,Karnataka,Mysore,Residential Area,2026-05-19,93,258492
ATM1058,Karnataka,Mysore,Residential Area,2026-05-20,102,248514
ATM1058,Karnataka,Mysore,Residential Area,2026-05-21,137,271667
ATM1058,Karnataka,Mysore,Residential Area,2026-05-22,119,268350
ATM1058,Karnataka,Mysore,Residential Area,2026-05-23,117,343841
ATM1058,Karnataka,Mysore,Residential Area,2026-05-24,213,325253
ATM1058,Karnataka,Mysore,Residential Area,2026-05-25,116,256853
ATM1059,Telangana,Warangal,Hospital,2026-04-16,120,221874
ATM1059,Telangana,Warangal,Hospital,2026-04-17,117,201145
ATM1059,Telangana,Warangal,Hospital,2026-04-18,112,283453
ATM1059,Telangana,Warangal,Hospital,2026-04-19,144,278393
ATM1059,Telangana,Warangal,Hospital,2026-04-20,137,242105
ATM1059,Telangana,Warangal,Hospital,2026-04-21,97,240193
ATM1059,Telangana,Warangal,Hospital,2026-04-22,89,228030
ATM1059,Telangana,Warangal,Hospital,2026-04-23,100,256445
ATM1059,Telangana,Warangal,Hospital,2026-04-24,126,230131
ATM1059,Telangana,Warangal,Hospital,2026-04-25,166,288604
ATM1059,Telangana,Warangal,Hospital,2026-04-26,203,310187
ATM1059,Telangana,Warangal,Hospital,2026-04-27,120,233605
ATM1059,Telangana,Warangal,Hospital,2026-04-28,128,211957
ATM1059,Telangana,Warangal,Hospital,2026-04-29,152,249020
ATM1059,Telangana,Warangal,Hospital,2026-04-30,127,237802
ATM1059,Telangana,Warangal,Hospital,2026-05-01,95,245215
ATM1059,Telangana,Warangal,Hospital,2026-05-02,155,299978
ATM1059,Telangana,Warangal,Hospital,2026-05-03,168,294181
ATM1059,Telangana,Warangal,Hospital,2026-05-04,90,188629
ATM1059,Telangana,Warangal,Hospital,2026-05-05,89,245001
ATM1059,Telangana,Warangal,Hospital,2026-05-06,129,245379
ATM1059,Telangana,Warangal,Hospital,2026-05-07,77,212833
ATM1059,Telangana,Warangal,Hospital,2026-05-08,119,227251
ATM1059,Telangana,Warangal,Hospital,2026-05-09,118,280263
ATM1059,Telangana,Warangal,Hospital,2026-05-10,172,298762
ATM1059,Telangana,Warangal,Hospital,2026-05-11,76,214499
ATM1059,Telangana,Warangal,Hospital,2026-05-12,128,233360
ATM1059,Telangana,Warangal,Hospital,2026-05-13,147,229977
ATM1059,Telangana,Warangal,Hospital,2026-05-14,111,233695
ATM1059,Telangana,Warangal,Hospital,2026-05-15,148,240515
ATM1059,Telangana,Warangal,Hospital,2026-05-16,146,297535
ATM1059,Telangana,Warangal,Hospital,2026-05-17,121,269913
ATM1059,Telangana,Warangal,Hospital,2026-05-18,94,213883
ATM1059,Telangana,Warangal,Hospital,2026-05-19,84,229466
ATM1059,Telangana,Warangal,Hospital,2026-05-20,103,214073
ATM1059,Telangana,Warangal,Hospital,2026-05-21,124,236295
ATM1059,Telangana,Warangal,Hospital,2026-05-22,145,222363
ATM1059,Telangana,Warangal,Hospital,2026-05-23,124,273571
ATM1059,Telangana,Warangal,Hospital,2026-05-24,93,265177
ATM1059,Telangana,Warangal,Hospital,2026-05-25,122,249378
ATM1060,Telangana,Hyderabad,Railway Station,2026-04-16,94,162344
ATM1060,Telangana,Hyderabad,Railway Station,2026-04-17,59,177372
ATM1060,Telangana,Hyderabad,Railway Station,2026-04-18,96,228096
ATM1060,Telangana,Hyderabad,Railway Station,2026-04-19,115,185911
ATM1060,Telangana,Hyderabad,Railway Station,2026-04-20,73,169726
ATM1060,Telangana,Hyderabad,Railway Station,2026-04-21,52,157933
ATM1060,Telangana,Hyderabad,Railway Station,2026-04-22,57,160267
ATM1060,Telangana,Hyderabad,Railway Station,2026-04-23,69,181365
ATM1060,Telangana,Hyderabad,Railway Station,2026-04-24,82,188370
ATM1060,Telangana,Hyderabad,Railway Station,2026-04-25,156,247633
ATM1060,Telangana,Hyderabad,Railway Station,2026-04-26,109,225164
ATM1060,Telangana,Hyderabad,Railway Station,2026-04-27,76,179358
ATM1060,Telangana,Hyderabad,Railway Station,2026-04-28,79,160355
ATM1060,Telangana,Hyderabad,Railway Station,2026-04-29,95,186998
ATM1060,Telangana,Hyderabad,Railway Station,2026-04-30,62,180697
ATM1060,Telangana,Hyderabad,Railway Station,2026-05-01,89,184236
ATM1060,Telangana,Hyderabad,Railway Station,2026-05-02,110,210839
ATM1060,Telangana,Hyderabad,Railway Station,2026-05-03,109,212772
ATM1060,Telangana,Hyderabad,Railway Station,2026-05-04,79,166429
ATM1060,Telangana,Hyderabad,Railway Station,2026-05-05,103,180632
ATM1060,Telangana,Hyderabad,Railway Station,2026-05-06,76,156036
ATM1060,Telangana,Hyderabad,Railway Station,2026-05-07,53,157956
ATM1060,Telangana,Hyderabad,Railway Station,2026-05-08,99,175938
ATM1060,Telangana,Hyderabad,Railway Station,2026-05-09,87,201896
ATM1060,Telangana,Hyderabad,Railway Station,2026-05-10,75,212433
ATM1060,Telangana,Hyderabad,Railway Station,2026-05-11,115,177363
ATM1060,Telangana,Hyderabad,Railway Station,2026-05-12,64,179592
ATM1060,Telangana,Hyderabad,Railway Station,2026-05-13,85,185090
ATM1060,Telangana,Hyderabad,Railway Station,2026-05-14,58,175753
ATM1060,Telangana,Hyderabad,Railway Station,2026-05-15,105,179562
ATM1060,Telangana,Hyderabad,Railway Station,2026-05-16,77,181846
ATM1060,Telangana,Hyderabad,Railway Station,2026-05-17,85,181371
ATM1060,Telangana,Hyderabad,Railway Station,2026-05-18,79,188768
ATM1060,Telangana,Hyderabad,Railway Station,2026-05-19,82,168421
ATM1060,Telangana,Hyderabad,Railway Station,2026-05-20,83,156200
ATM1060,Telangana,Hyderabad,Railway Station,2026-05-21,96,165600
ATM1060,Telangana,Hyderabad,Railway Station,2026-05-22,79,162855
ATM1060,Telangana,Hyderabad,Railway Station,2026-05-23,76,216605
ATM1060,Telangana,Hyderabad,Railway Station,2026-05-24,122,207408
ATM1060,Telangana,Hyderabad,Railway Station,2026-05-25,76,170666
ATM1061,Karnataka,Mysore,College Campus,2026-04-16,229,439029
ATM1061,Karnataka,Mysore,College Campus,2026-04-17,149,448652
ATM1061,Karnataka,Mysore,College Campus,2026-04-18,188,554777
ATM1061,Karnataka,Mysore,College Campus,2026-04-19,220,542733
ATM1061,Karnataka,Mysore,College Campus,2026-04-20,192,473405
ATM1061,Karnataka,Mysore,College Campus,2026-04-21,271,426211
ATM1061,Karnataka,Mysore,College Campus,2026-04-22,267,446671
ATM1061,Karnataka,Mysore,College Campus,2026-04-23,279,425564
ATM1061,Karnataka,Mysore,College Campus,2026-04-24,172,427641
ATM1061,Karnataka,Mysore,College Campus,2026-04-25,207,568723
ATM1061,Karnataka,Mysore,College Campus,2026-04-26,323,535452
ATM1061,Karnataka,Mysore,College Campus,2026-04-27,159,432602
ATM1061,Karnataka,Mysore,College Campus,2026-04-28,225,427411
ATM1061,Karnataka,Mysore,College Campus,2026-04-29,180,450112
ATM1061,Karnataka,Mysore,College Campus,2026-04-30,240,428069
ATM1061,Karnataka,Mysore,College Campus,2026-05-01,168,442557
ATM1061,Karnataka,Mysore,College Campus,2026-05-02,292,559469
ATM1061,Karnataka,Mysore,College Campus,2026-05-03,316,530604
ATM1061,Karnataka,Mysore,College Campus,2026-05-04,169,428425
ATM1061,Karnataka,Mysore,College Campus,2026-05-05,193,431400
ATM1061,Karnataka,Mysore,College Campus,2026-05-06,234,463655
ATM1061,Karnataka,Mysore,College Campus,2026-05-07,205,442091
ATM1061,Karnataka,Mysore,College Campus,2026-05-08,205,433302
ATM1061,Karnataka,Mysore,College Campus,2026-05-09,267,520694
ATM1061,Karnataka,Mysore,College Campus,2026-05-10,227,578066
ATM1061,Karnataka,Mysore,College Campus,2026-05-11,238,429872
ATM1061,Karnataka,Mysore,College Campus,2026-05-12,177,416150
ATM1061,Karnataka,Mysore,College Campus,2026-05-13,246,467407
ATM1061,Karnataka,Mysore,College Campus,2026-05-14,209,417165
ATM1061,Karnataka,Mysore,College Campus,2026-05-15,150,428045
ATM1061,Karnataka,Mysore,College Campus,2026-05-16,219,514618
ATM1061,Karnataka,Mysore,College Campus,2026-05-17,195,580014
ATM1061,Karnataka,Mysore,College Campus,2026-05-18,205,435557
ATM1061,Karnataka,Mysore,College Campus,2026-05-19,156,455556
ATM1061,Karnataka,Mysore,College Campus,2026-05-20,187,451551
ATM1061,Karnataka,Mysore,College Campus,2026-05-21,230,442601
ATM1061,Karnataka,Mysore,College Campus,2026-05-22,174,430425
ATM1061,Karnataka,Mysore,College Campus,2026-05-23,222,588581
ATM1061,Karnataka,Mysore,College Campus,2026-05-24,260,561408
ATM1061,Karnataka,Mysore,College Campus,2026-05-25,202,433810
ATM1062,Maharashtra,Mumbai,Shopping Mall,2026-04-16,53,138202
ATM1062,Maharashtra,Mumbai,Shopping Mall,2026-04-17,94,149858
ATM1062,Maharashtra,Mumbai,Shopping Mall,2026-04-18,68,186113
ATM1062,Maharashtra,Mumbai,Shopping Mall,2026-04-19,123,199386
ATM1062,Maharashtra,Mumbai,Shopping Mall,2026-04-20,60,156494
ATM1062,Maharashtra,Mumbai,Shopping Mall,2026-04-21,74,145423
ATM1062,Maharashtra,Mumbai,Shopping Mall,2026-04-22,95,173622
ATM1062,Maharashtra,Mumbai,Shopping Mall,2026-04-23,62,186403
ATM1062,Maharashtra,Mumbai,Shopping Mall,2026-04-24,76,140622
ATM1062,Maharashtra,Mumbai,Shopping Mall,2026-04-25,102,186937
ATM1062,Maharashtra,Mumbai,Shopping Mall,2026-04-26,75,195550
ATM1062,Maharashtra,Mumbai,Shopping Mall,2026-04-27,60,168201
ATM1062,Maharashtra,Mumbai,Shopping Mall,2026-04-28,45,126890
ATM1062,Maharashtra,Mumbai,Shopping Mall,2026-04-29,79,136409
ATM1062,Maharashtra,Mumbai,Shopping Mall,2026-04-30,73,162875
ATM1062,Maharashtra,Mumbai,Shopping Mall,2026-05-01,60,174213
ATM1062,Maharashtra,Mumbai,Shopping Mall,2026-05-02,86,196708
ATM1062,Maharashtra,Mumbai,Shopping Mall,2026-05-03,75,218539
ATM1062,Maharashtra,Mumbai,Shopping Mall,2026-05-04,81,171338
ATM1062,Maharashtra,Mumbai,Shopping Mall,2026-05-05,71,176921
ATM1062,Maharashtra,Mumbai,Shopping Mall,2026-05-06,96,147258
ATM1062,Maharashtra,Mumbai,Shopping Mall,2026-05-07,53,147361
ATM1062,Maharashtra,Mumbai,Shopping Mall,2026-05-08,45,135752
ATM1062,Maharashtra,Mumbai,Shopping Mall,2026-05-09,72,193369
ATM1062,Maharashtra,Mumbai,Shopping Mall,2026-05-10,75,189767
ATM1062,Maharashtra,Mumbai,Shopping Mall,2026-05-11,67,181512
ATM1062,Maharashtra,Mumbai,Shopping Mall,2026-05-12,69,152016
ATM1062,Maharashtra,Mumbai,Shopping Mall,2026-05-13,75,152698
ATM1062,Maharashtra,Mumbai,Shopping Mall,2026-05-14,53,150746
ATM1062,Maharashtra,Mumbai,Shopping Mall,2026-05-15,88,151569
ATM1062,Maharashtra,Mumbai,Shopping Mall,2026-05-16,85,227112
ATM1062,Maharashtra,Mumbai,Shopping Mall,2026-05-17,74,187972
ATM1062,Maharashtra,Mumbai,Shopping Mall,2026-05-18,80,162476
ATM1062,Maharashtra,Mumbai,Shopping Mall,2026-05-19,94,144454
ATM1062,Maharashtra,Mumbai,Shopping Mall,2026-05-20,56,143288
ATM1062,Maharashtra,Mumbai,Shopping Mall,2026-05-21,58,164417
ATM1062,Maharashtra,Mumbai,Shopping Mall,2026-05-22,77,146693
ATM1062,Maharashtra,Mumbai,Shopping Mall,2026-05-23,103,198260
ATM1062,Maharashtra,Mumbai,Shopping Mall,2026-05-24,73,211789
ATM1062,Maharashtra,Mumbai,Shopping Mall,2026-05-25,102,158463
ATM1063,Andhra Pradesh,Vijayawada,Hospital,2026-04-16,35,78878
ATM1063,Andhra Pradesh,Vijayawada,Hospital,2026-04-17,15,34408
ATM1063,Andhra Pradesh,Vijayawada,Hospital,2026-04-18,32,73578
ATM1063,Andhra Pradesh,Vijayawada,Hospital,2026-04-19,43,90421
ATM1063,Andhra Pradesh,Vijayawada,Hospital,2026-04-20,21,41821
ATM1063,Andhra Pradesh,Vijayawada,Hospital,2026-04-21,26,60019
ATM1063,Andhra Pradesh,Vijayawada,Hospital,2026-04-22,29,60042
ATM1063,Andhra Pradesh,Vijayawada,Hospital,2026-04-23,21,43388
ATM1063,Andhra Pradesh,Vijayawada,Hospital,2026-04-24,27,61067
ATM1063,Andhra Pradesh,Vijayawada,Hospital,2026-04-25,29,57334
ATM1063,Andhra Pradesh,Vijayawada,Hospital,2026-04-26,17,43716
ATM1063,Andhra Pradesh,Vijayawada,Hospital,2026-04-27,24,50697
ATM1063,Andhra Pradesh,Vijayawada,Hospital,2026-04-28,25,45543
ATM1063,Andhra Pradesh,Vijayawada,Hospital,2026-04-29,31,50574
ATM1063,Andhra Pradesh,Vijayawada,Hospital,2026-04-30,34,64659
ATM1063,Andhra Pradesh,Vijayawada,Hospital,2026-05-01,26,79365
ATM1063,Andhra Pradesh,Vijayawada,Hospital,2026-05-02,32,73801
ATM1063,Andhra Pradesh,Vijayawada,Hospital,2026-05-03,33,61628
ATM1063,Andhra Pradesh,Vijayawada,Hospital,2026-05-04,39,67145
ATM1063,Andhra Pradesh,Vijayawada,Hospital,2026-05-05,30,59521
ATM1063,Andhra Pradesh,Vijayawada,Hospital,2026-05-06,25,63499
ATM1063,Andhra Pradesh,Vijayawada,Hospital,2026-05-07,20,46967
ATM1063,Andhra Pradesh,Vijayawada,Hospital,2026-05-08,13,35168
ATM1063,Andhra Pradesh,Vijayawada,Hospital,2026-05-09,21,61939
ATM1063,Andhra Pradesh,Vijayawada,Hospital,2026-05-10,23,61805
ATM1063,Andhra Pradesh,Vijayawada,Hospital,2026-05-11,18,41204
